Date,Crop,Price_NIS_Ton,Demand_Ton
2020-10-28,Cotton,3666.77,2708
2020-11-04,Cotton,3862.69,2510
2020-11-11,Cotton,3984.34,2562
2020-11-18,Cotton,4006.37,2512
2020-11-25,Cotton,3854.91,2675
2020-12-02,Cotton,4123.29,2396
2020-12-09,Cotton,4382.58,2253
2020-12-16,Cotton,4275.1,2373
2020-12-23,Cotton,4077.97,2364
2020-12-30,Cotton,4072.18,2436
2021-01-06,Cotton,4308.81,2251
2021-01-13,Cotton,4375.51,2238
2021-01-20,Cotton,4513.37,2205
2021-01-27,Cotton,4591.19,2197
2021-02-03,Cotton,4673.79,2040
2021-02-10,Cotton,4677.6,2159
2021-02-17,Cotton,4751.32,2150
2021-02-24,Cotton,4541.55,2193
2021-03-03,Cotton,4508.91,2299
2021-03-10,Cotton,4757.42,2144
2021-03-17,Cotton,4713.09,2171
2021-03-24,Cotton,4836.06,2065
2021-03-31,Cotton,4761.8,2066
2021-04-07,Cotton,4507.48,2245
2021-04-14,Cotton,4761.81,2178
2021-04-21,Cotton,4784.9,1995
2021-04-28,Cotton,4741.6,2094
2021-05-05,Cotton,4279.97,2434
2021-05-12,Cotton,4434.07,2173
2021-05-19,Cotton,4300.98,2323
2021-05-26,Cotton,4370.93,2323
2021-06-02,Cotton,4206.76,2369
2021-06-09,Cotton,4218.5,2390
2021-06-16,Cotton,4118.92,2501
2021-06-23,Cotton,4209.26,2288
2021-06-30,Cotton,4329.02,2310
2021-07-07,Cotton,4090.99,2518
2021-07-14,Cotton,3849.1,2686
2021-07-21,Cotton,4055.12,2432
2021-07-28,Cotton,3857.12,2660
2021-08-04,Cotton,3712.64,2707
2021-08-11,Cotton,3864.85,2495
2021-08-18,Cotton,3921.45,2486
2021-08-25,Cotton,3832.96,2623
2021-09-01,Cotton,3810.86,2548
2021-09-08,Cotton,3814.36,2587
2021-09-15,Cotton,3806.62,2547
2021-09-22,Cotton,3645.32,2715
2021-09-29,Cotton,3587.8,2736
2021-10-06,Cotton,3798.69,2590
2021-10-13,Cotton,3856.55,2679
2021-10-20,Cotton,3598.11,2841
2021-10-27,Cotton,3807.31,2597
2021-11-03,Cotton,3857.27,2532
2021-11-10,Cotton,3755.01,2754
2021-11-17,Cotton,3934.72,2543
2021-11-24,Cotton,3792.59,2607
2021-12-01,Cotton,4139.38,2411
2021-12-08,Cotton,4098.5,2362
2021-12-15,Cotton,4389.65,2227
2021-12-22,Cotton,4304.34,2273
2021-12-29,Cotton,4216.15,2434
2022-01-05,Cotton,4330.04,2290
2022-01-12,Cotton,4303.74,2412
2022-01-19,Cotton,4529.1,2216
2022-01-26,Cotton,4552.58,2187
2022-02-02,Cotton,4623.58,2096
2022-02-09,Cotton,4799.96,2085
2022-02-16,Cotton,4658.74,2242
2022-02-23,Cotton,4701.8,2036
2022-03-02,Cotton,4864.06,2103
2022-03-09,Cotton,4834.7,2132
2022-03-16,Cotton,4666.15,2064
2022-03-23,Cotton,4670.98,2092
2022-03-30,Cotton,4736.79,2162
2022-04-06,Cotton,4591.62,2078
2022-04-13,Cotton,4482.74,2291
2022-04-20,Cotton,4572.18,2185
2022-04-27,Cotton,4649.88,2188
2022-05-04,Cotton,4352.8,2293
2022-05-11,Cotton,4555.04,2127
2022-05-18,Cotton,4507.58,2272
2022-05-25,Cotton,4258.41,2303
2022-06-01,Cotton,4123.46,2463
2022-06-08,Cotton,4180.09,2359
2022-06-15,Cotton,4263.67,2425
2022-06-22,Cotton,4124.56,2345
2022-06-29,Cotton,4378.11,2219
2022-07-06,Cotton,4062.6,2445
2022-07-13,Cotton,3948.17,2612
2022-07-20,Cotton,3908.28,2539
2022-07-27,Cotton,3970.5,2587
2022-08-03,Cotton,3722.91,2588
2022-08-10,Cotton,3738.21,2630
2022-08-17,Cotton,3756.04,2663
2022-08-24,Cotton,3754.08,2694
2022-08-31,Cotton,3930.59,2555
2022-09-07,Cotton,3683.27,2808
2022-09-14,Cotton,3712.74,2618
2022-09-21,Cotton,3518.37,2881
2022-09-28,Cotton,3801.04,2540
2022-10-05,Cotton,3638.97,2656
2022-10-12,Cotton,3894.39,2471
2022-10-19,Cotton,3709.47,2674
2022-10-26,Cotton,3746.57,2650
2022-11-02,Cotton,3770.74,2577
2022-11-09,Cotton,3958.28,2559
2022-11-16,Cotton,3994.33,2406
2022-11-23,Cotton,4112.69,2474
2022-11-30,Cotton,3813.2,2634
2022-12-07,Cotton,4049.25,2484
2022-12-14,Cotton,4328.96,2319
2022-12-21,Cotton,4007.5,2475
2022-12-28,Cotton,4260.78,2411
2023-01-04,Cotton,4342.54,2308
2023-01-11,Cotton,4594.68,2219
2023-01-18,Cotton,4375.21,2198
2023-01-25,Cotton,4393.39,2226
2023-02-01,Cotton,4662.71,2090
2023-02-08,Cotton,4693.83,2150
2023-02-15,Cotton,4697.89,2048
2023-02-22,Cotton,4602.61,2234
2023-03-01,Cotton,4853.47,2066
2023-03-08,Cotton,4870.16,2142
2023-03-15,Cotton,4800.18,2167
2023-03-22,Cotton,4870.15,2087
2023-03-29,Cotton,4515.51,2184
2023-04-05,Cotton,4655.9,2204
2023-04-12,Cotton,4481.46,2285
2023-04-19,Cotton,4806.31,2158
2023-04-26,Cotton,4822.39,2162
2023-05-03,Cotton,4635.94,2144
2023-05-10,Cotton,4382.94,2207
2023-05-17,Cotton,4550.32,2238
2023-05-24,Cotton,4423.43,2241
2023-05-31,Cotton,4294.91,2234
2023-06-07,Cotton,4266.58,2248
2023-06-14,Cotton,4270.25,2356
2023-06-21,Cotton,4393.38,2336
2023-06-28,Cotton,4290.55,2303
2023-07-05,Cotton,4054.51,2513
2023-07-12,Cotton,4128.21,2414
2023-07-19,Cotton,3974.43,2467
2023-07-26,Cotton,3792.56,2715
2023-08-02,Cotton,3610.97,2685
2023-08-09,Cotton,3752.27,2643
2023-08-16,Cotton,3918.21,2590
2023-08-23,Cotton,3963.82,2525
2023-08-30,Cotton,3743.81,2596
2023-09-06,Cotton,3857.87,2496
2023-09-13,Cotton,3681.86,2651
2023-09-20,Cotton,3666.49,2717
2023-09-27,Cotton,3684.35,2768
2023-10-04,Cotton,3571.08,2766
2023-10-11,Cotton,3874.84,2504
2023-10-18,Cotton,3575.92,2836
2023-10-25,Cotton,3749.81,2575
2023-11-01,Cotton,3788.6,2709
2023-11-08,Cotton,3953.79,2602
2023-11-15,Cotton,3845.63,2652
2023-11-22,Cotton,3774.38,2580
2023-11-29,Cotton,3952.26,2520
2023-12-06,Cotton,4342.63,2288
2023-12-13,Cotton,4301.0,2271
2023-12-20,Cotton,4066.27,2483
2023-12-27,Cotton,4341.89,2333
2024-01-03,Cotton,4285.76,2241
2024-01-10,Cotton,4289.15,2321
2024-01-17,Cotton,4289.53,2373
2024-01-24,Cotton,4358.03,2210
2024-01-31,Cotton,4256.0,2252
2024-02-07,Cotton,4767.36,2145
2024-02-14,Cotton,4657.35,2117
2024-02-21,Cotton,4529.65,2268
2024-02-28,Cotton,4620.3,2082
2024-03-06,Cotton,4693.47,2133
2024-03-13,Cotton,4761.13,2118
2024-03-20,Cotton,4724.21,2064
2024-03-27,Cotton,4511.76,2203
2024-04-03,Cotton,4441.53,2180
2024-04-10,Cotton,4673.35,2145
2024-04-17,Cotton,4697.31,2037
2024-04-24,Cotton,4441.14,2297
2024-05-01,Cotton,4612.46,2193
2024-05-08,Cotton,4379.83,2276
2024-05-15,Cotton,4341.32,2218
2024-05-22,Cotton,4378.75,2298
2024-05-29,Cotton,4648.06,2186
2024-06-05,Cotton,4380.4,2304
2024-06-12,Cotton,4064.86,2428
2024-06-19,Cotton,4045.63,2443
2024-06-26,Cotton,4134.75,2322
2024-07-03,Cotton,4036.6,2487
2024-07-10,Cotton,3996.07,2449
2024-07-17,Cotton,3905.31,2582
2024-07-24,Cotton,3793.21,2611
2024-07-31,Cotton,3903.49,2608
2024-08-07,Cotton,3823.22,2668
2024-08-14,Cotton,3687.89,2641
2024-08-21,Cotton,3683.92,2796
2024-08-28,Cotton,3811.12,2575
2024-09-04,Cotton,3751.61,2698
2024-09-11,Cotton,3548.33,2811
2024-09-18,Cotton,3529.31,2878
2024-09-25,Cotton,3685.91,2623
2024-10-02,Cotton,3683.75,2728
2024-10-09,Cotton,3831.74,2588
2024-10-16,Cotton,3908.5,2642
2024-10-23,Cotton,3591.84,2845
2024-10-30,Cotton,3782.14,2564
2024-11-06,Cotton,3754.49,2607
2024-11-13,Cotton,4144.44,2351
2024-11-20,Cotton,3899.87,2561
2024-11-27,Cotton,4122.24,2334
2024-12-04,Cotton,4077.45,2457
2024-12-11,Cotton,4191.32,2352
2024-12-18,Cotton,4086.92,2451
2024-12-25,Cotton,4262.82,2263
